latitude,longitude,tweet_time
-11.581698683146948,-77.00163068064799,524
-12.466477530517947,-77.21081659395644,786
-12.000331861481895,-77.22443027640455,612
-12.526384758963943,-76.67388254649705,758
-11.794294294638847,-76.77606266570992,823
-12.37661035124568,-76.84681922900455,732
-12.167636362190205,-76.55600182889764,154
-12.800513586519214,-76.7985248373829,82
-11.72425946460681,-77.26185475506279,343
-12.275583095391783,-76.9250779941106,358
-12.039284965477027,-77.12808779749523,1172
-11.996077406040225,-76.80295951897074,829
-12.588623685033797,-77.14984577542005,102
-11.807525842929559,-76.7840102561814,926
-11.750455051839285,-76.59333642451857,850
-12.226369007007039,-77.23826648693978,1420
-11.64638425269369,-77.09282009043703,1263
-12.758651455821381,-76.76120430072193,97
-12.378352841898563,-76.73102809450431,1057
-12.933520098728106,-76.8305627233309,474
-12.402155852190539,-77.1887235962764,1017
-11.504443110933037,-77.10589261391372,230
-12.305228934900079,-76.57411993386573,963
-12.37118405241091,-76.64461506756003,475
-11.968267584881028,-76.53998179272027,1094
-12.92709017922125,-76.97274001751548,601
-12.46934887322641,-76.94835152513014,1400
-12.200392933336394,-77.0929079668087,276
-12.273900983348891,-76.88037514620301,410
-12.036284810322229,-76.63611929819915,1323
-12.791594086175595,-77.10185529688746,875
-12.396078643889844,-77.18749014207627,1264
-12.049604997201477,-76.69957544226656,217
-12.547524529127584,-76.74528085226824,475
-12.08067959871142,-76.63662354207669,239
-11.562532118596424,-76.69876950582733,162
-11.604421839366438,-76.96456258184271,1273
-11.91172971470441,-77.17456384157788,1172
-12.733556386844665,-76.72838287395994,543
-11.823634688594403,-76.59727811211496,449
-12.329943222726348,-77.17775447041161,1105
-11.572400516853179,-76.88506816590827,709
-12.082869139241598,-77.03691301809094,662
-12.673565338843503,-76.88443035868441,894
-12.53135555879004,-77.27493823702005,1397
-12.521412465074759,-77.0171814081992,911
-12.58557105176933,-76.91261845019152,1169
-11.842267696105711,-77.1793041377552,1025
-12.494881605351578,-76.9740091335369,705
-12.706565433412983,-77.15918097890632,684
-12.105854400390127,-77.12747419291165,1140
-12.30283214643995,-76.51786881082423,245
-12.966748399612861,-76.81855206121818,179
-12.581324467420028,-76.9884670450352,1132
-12.942711359190984,-76.88297877905606,1253
-11.84943883366559,-76.9935473203321,183
-11.573462770452178,-76.8185302265523,1089
-12.24974485267804,-77.2996163828519,691
-12.162751075421165,-77.11110305472644,15
-11.732373470835965,-76.50886477435252,1130
-12.97155152070183,-77.21012475106303,241
-12.756513907361784,-77.23685582542846,1003
-12.018463536972817,-76.90546852826705,661
-11.88738998473579,-77.06733538652986,702
-12.060703310463348,-76.87296932596644,1039
-11.591132647813417,-76.53141920374601,186
-12.41144820874075,-77.1990661520223,1390
-12.167376386742148,-76.94802007585092,551
-11.565394493506277,-76.69295060415989,664
-11.650539950762179,-77.17140734077607,422
-12.95379588655924,-76.73031681561133,523
-12.471790114714704,-76.97983948854193,133
-11.891507693025904,-76.80335517848295,1411
-12.998684523727132,-76.87950944560181,309
-11.705518863881114,-76.93955534516014,1356
-12.246835844696244,-76.91677234715212,833
-12.870101025310507,-77.18220361402902,1020
-12.336304816013326,-76.95265342376767,730
-12.261066858914463,-76.69754153835976,1184
-12.449605046603512,-76.58267865943391,375
-12.318532103157764,-76.79865106766327,749
-11.662905952919273,-76.63815553957139,506
-12.513901608594756,-76.89395224685336,1320
-11.558624933124426,-77.12706897685216,853
-11.969466707369028,-76.72084032907627,35
-11.655977501433735,-76.73852068622546,247
-12.686531539659454,-77.29418379944572,448
-12.262232306726428,-76.91640685891375,727
-12.151869016376175,-76.55060630311254,844
-12.872073005834752,-76.51251352388938,1297
-12.2595384099327,-76.93446314639394,774
-11.708569264381728,-76.72256944407297,167
-12.921709291777233,-77.28588489815418,723
-12.036540114252029,-77.08553204472516,365
-11.51686635793828,-76.72258765052653,841
-12.208859707306448,-76.77760283555124,966
-12.544948788089107,-76.77154623905396,166
-12.122581720121177,-76.74280382439711,1005
-12.187843985386628,-76.95652505869563,938
-12.84226136646615,-76.54968516007547,507
-12.678562544857137,-77.00708293574255,536
-11.995896942832546,-76.57833029031829,427
-12.111159007521142,-77.2517631004257,1383
-12.483519779176131,-76.62064823456616,595
-11.53220748174567,-77.05737263559008,988
-12.032847027256649,-76.7721911407443,1092
-12.653787798460149,-77.25601643903883,1020
-12.29322810931906,-77.23596257709656,923
-11.932611737866083,-77.25440753335545,678
-11.99202112256561,-76.91208026014404,1203
-12.6305070143205,-76.967047137476,252
-12.028228511039085,-77.04467622646555,624
-12.50068682429103,-76.94323467420028,748
-12.313743087652389,-77.04913609540708,315
-11.996275645575047,-76.60281253441326,1049
-12.12850888280466,-76.84975727873442,640
-11.930904240908717,-77.0518226427491,266
-12.427243705144349,-76.93625088313983,512
-11.871999139048246,-76.60627723576395,812
-12.97649983937278,-76.97270269154892,852
-12.718048891077466,-76.95826163964975,397
-11.540164103470818,-77.0298425429942,649
-12.869909059582119,-77.09162727835601,183
-12.007145335659235,-76.92259695655284,985
-11.624863735062467,-76.71072959383716,98
-11.710680238704319,-77.00561932878749,1140
-11.63086688488244,-77.11857123504444,1363
-11.524136640501919,-76.77199909808864,49
-12.464089645098685,-76.65315214835503,837
-12.504762928286988,-77.28255446373791,955
-12.81870705315116,-76.79406663822773,577
-12.697764629050443,-76.5792586468004,1373
-12.02068249152337,-77.22927291971168,1395
-12.50327810257917,-76.58059342611973,1283
-12.488278745314759,-77.20579301136245,993
-12.031114230248487,-76.50253385060608,339
-12.843067166923815,-76.89059780387781,738
-12.916082613288456,-76.71601670549146,625
-11.795740604805568,-77.24977594970608,231
-11.815232014363854,-77.21801896421039,1057
-12.422363611268791,-76.52935881840669,1063
-12.110398416741777,-76.50917029277025,1189
-12.642880936605293,-77.07829001243938,402
-12.448543608194566,-77.02646396556031,379
-12.945395889741015,-77.29201892564171,618
-12.589587910913096,-76.53518766045269,319
-12.975430981814032,-76.56588423549223,1236
-12.363886295810538,-77.20723667199817,67
-12.220415126792881,-77.00795137369244,1310
-12.257003977768417,-76.52667639900632,1139
-12.488933474883545,-77.19936904761512,903
-12.689580911233751,-76.60101415022132,115
-12.318484452773836,-77.13864308390927,1146
-11.695106290963578,-77.24533712290362,825
-11.525155010842283,-77.18625726544515,1200
-12.530911243008976,-76.7321052889123,1392
-11.538355708837516,-77.19015824789274,44
-12.348172732037503,-77.29700810359424,359
-12.08009172810096,-76.67944522134178,1293
-11.794429578677788,-76.77559914402859,1402
-12.460869621940768,-76.59747733387964,299
-12.687576074646218,-76.8378534278529,192
-12.590385344786773,-77.26354194822349,1102
-11.74207572535481,-77.28273218187576,1249
-11.598287808023676,-76.6717548995845,1018
-12.80726998778874,-76.58806009213833,1187
-11.95823134041172,-76.65976893847699,678
-12.947643467283113,-77.00077049914678,585
-11.687568937469281,-76.77034418308043,891
-11.714759796906623,-77.23776280850363,1014
-11.838095756242405,-76.72541069955818,568
-11.763428194459134,-77.10032781982149,1228
-12.093475755377597,-76.55255434480804,1310
-12.779038405514115,-77.02983333799573,536
-11.628163005029016,-77.02856716281595,657
-12.788465490738568,-77.07093957362792,495
-12.662201583914987,-76.79319084954001,784
-12.35107995502044,-77.22250110700129,1318
-12.253055099901346,-77.25720051659152,122
-12.855523293496075,-76.74309987170307,821
-11.857482052994769,-76.5435117628279,324
-12.79404069936791,-76.70501915771814,787
-12.017860177536775,-77.10011228279991,809
-12.322028908582078,-77.01027538258091,254
-11.783596211973364,-77.13729808028322,1403
-12.556593820486594,-76.75272511774921,1316
-11.745209583787467,-77.11012260273156,1434
-12.62161003984891,-76.84295978594102,1350
-12.138486120118763,-76.62842553156264,1295
-12.270831453911496,-76.88687193732488,1294
-12.47113525459732,-76.82521188984717,1084
-12.982333279316125,-76.52549311597832,187
-12.403227291583455,-77.04463745436477,128
-12.8224592001836,-76.66206344435565,344
-12.662263935358245,-76.7505521705727,439
-11.967549861805292,-77.20946736676522,223
-12.143067125397133,-76.50819736921768,223
-12.209380423081116,-76.74833688198794,424
-12.153974821534801,-77.2888480995397,1417
-12.819919926417697,-76.72212006079445,1080
-12.75303872955639,-77.19288626933198,1310
-12.185798213330983,-77.06535186192876,628
-12.389758409158965,-77.02130114038881,486
-12.305196923573561,-77.0521871417573,636
-11.68127153858135,-76.70444066183286,800
-12.722253520372362,-76.6973879223989,89
-11.633952570097861,-76.87722459022261,1162
-11.713768768431294,-76.84638487552886,1354
-11.647318249905021,-77.04911290291074,863
-12.037957760383629,-77.28143716950927,1017
-11.704097047384298,-77.01862478496597,354
-11.513215886483302,-77.29246255376552,1436
-12.29287746236468,-76.60816858363499,258
-11.7072873786501,-76.78738134654301,146
-11.64446076328437,-76.5165827360664,1347
-12.535350937737775,-77.15366489112881,866
-12.335941487863758,-76.77373904015762,674
-12.139488216913126,-77.149661198292,1324
-12.476265553232144,-76.78881581737159,466
-12.516782565603641,-76.90657492612564,109
-12.428925810269346,-76.76825522446799,817
-12.364140648882707,-76.71974377007598,691
-12.621595350162139,-76.88173562260219,664
-12.290032018380272,-76.90499782882841,83
-11.831877635445862,-77.24423465272615,1226
-12.06326973227024,-77.00900537658099,885
-12.43035421867332,-77.05843462394523,537
-12.765706048270538,-76.79953618265996,841
-11.763935740916377,-77.07922403807343,1268
-12.23300159555681,-77.11410723061888,1350
-11.543139581461876,-76.62105511097931,644
-12.620960130203969,-76.63723998655999,1024
-12.736730488202905,-77.03716354306523,252
-12.987989048248275,-77.23142626882444,999
-12.876064649807805,-76.90192892744798,1004
-12.421897197945686,-76.93899625137058,1043
-12.70263927015686,-76.60412712949699,229
-12.943174588337014,-76.86245094003652,1200
-12.661948377952623,-76.54578285045328,654
-11.906868191929092,-76.91332339135943,728
-11.896458393172013,-76.76616675796093,558
-12.775546343238911,-76.91623407021231,1189
-11.595265897372682,-77.04310823191672,1350
-12.761445844202271,-77.2780352771139,480
-12.865988158743907,-76.66533608401029,943
-12.755593824856263,-76.57748930403706,54
-12.789218858865999,-76.7131269294991,1411
-12.052440343772929,-77.0821120578977,413
-12.765613717590409,-76.64643648218376,559
-12.048508008112533,-76.8097100886802,194
-12.585102549648628,-76.75364758826697,325
-12.627392736571355,-77.24698555231674,439
-11.654122595990183,-76.83453211045695,1254
-12.67850092175156,-76.85108230462097,614
-11.703123150366089,-76.77066553448267,812
-12.54470906159062,-76.6826947262654,1400
-11.513157516579163,-76.9762923048835,455
-11.528606468061874,-77.17602067376819,601
-11.758582241835203,-76.56090536725613,946
-11.697870110379919,-76.67874417521818,393
-11.765108710669544,-76.86770495226683,1376
-12.055531625400503,-77.01637650217893,632
-11.786465804729447,-76.51282328034152,1313
-12.05757852793567,-77.22523458435555,1045
-11.736750998578948,-76.55230806316436,358
-11.596669873700218,-76.97668268937429,361
-11.870018814055696,-77.22254124547797,101
-11.552969414293628,-76.99666133785458,142
-12.327654997823615,-76.70027649780006,436
-11.61191915541815,-76.9601817029258,730
-12.660653188332027,-76.90557162518395,1024
-12.95295066969917,-76.64123243480171,902
-12.807854888316834,-76.80758293565896,872
-12.759629077886762,-76.76553568902715,40
-11.763360101750331,-77.17678600128772,1106
-12.398486145141117,-77.09803584328854,700
-12.650232570265475,-76.97099451700201,564
-11.781594011024756,-77.21213592562727,390
-12.696813843560639,-77.0767126568545,1261
-12.88318746072041,-76.63320801171042,671
-12.300713713045111,-77.282290297975,1062
-12.895889127114508,-77.2592542796117,216
-12.581593679007247,-76.75036226912879,1304
-11.94949624032847,-76.99108734539332,720
-12.438201685333405,-76.68157637690291,1140
-12.868784713396478,-76.55452549881674,1427
-12.395510463337002,-77.0866177414186,675
-12.230285840550302,-77.27041003882555,828
-12.624658140813834,-76.93526097965797,1317
-12.743663505798507,-76.52862258757554,488
-11.85748827059769,-76.86365711330954,107
-12.898244469946091,-76.99804376693581,450
-11.564699523714228,-76.8583967387097,1404
-12.988601794404694,-77.16770768410768,428
-12.02313687433867,-76.69892492228634,1401
-12.799594861056612,-76.75563752047445,1090
-12.179353737804917,-76.72070193231353,649
-12.719035802658398,-77.05816402320636,893
-12.948517418997316,-76.64918594070927,1078
-11.710350573982579,-76.5856076553266,542
-12.364098747886665,-76.53557468090102,1157
-12.58716875977005,-76.78916212746364,407
-11.57909287157911,-77.02145982051317,1253
-12.877014951720884,-76.98999642732444,1007
-12.477232504149717,-76.84749591596452,334
-12.733954589356717,-76.8396314764636,590
-11.513206136031297,-76.66607523463477,2
-12.18097064492276,-77.23205709270637,1057
-11.781668394302615,-76.8467246580703,1070
-12.754699035904398,-77.02114930792919,1309
-12.543348074566419,-76.63284156641865,161
-12.070593046185147,-77.0183452823294,435
-12.732954912420608,-76.92574125091276,957
-12.249906363341736,-77.11787762435124,596
-11.60257960483698,-77.06341428835373,1346
-11.604621445593441,-76.85551113679601,96
-12.467679446925226,-76.95927296850702,592
-12.225787250365903,-77.13879509830562,161
-12.702387604447035,-76.92089871273986,1255
-11.53222547211872,-77.16772583162242,97
-12.220191908891703,-76.59461660800727,210
-12.690530195083472,-76.56063966577207,123
-11.73285680766607,-77.11885632547357,1152
-12.369438922526484,-77.25814760913498,1350
-12.045794597706427,-76.5583735269602,954
-11.734649454652438,-77.05043589015938,469
-12.536195482846663,-77.14963338456653,548
-12.133142487569284,-76.56454655293919,561
-12.915819474935528,-76.59389721801132,1349
-12.648184982328713,-77.25746807883428,2
-12.79186602012666,-77.13387950039667,497
-12.033713939354595,-76.6499456455385,1186
-12.618018529437936,-77.08624242027457,1167
-11.860021105479115,-76.76524739880458,1326
-11.858295089291223,-77.26796329255531,217
-11.823634343975332,-76.62669102710579,929
-12.801058643556381,-76.96222083071082,959
-12.210927616513976,-76.9239514101099,740
-11.981348700363172,-76.65338723927844,615
-12.515838387570795,-76.93666074312831,296
-12.609904254919304,-77.21670576121875,1386
-11.9230650170255,-76.89651155477438,173
-12.473053932206014,-76.93459804829592,132
-12.626680798667792,-76.93997541265443,187
-12.155637298174987,-77.14579859358449,437
-12.069421077219257,-77.16880833500443,49
-11.834796222860342,-76.67770260478152,1041
-12.938605219291297,-76.80466176907379,176
-12.738266876349963,-77.29491825823584,1038
-11.834125648721905,-76.63176619698781,657
-12.202194347866683,-77.20289687817426,1242
-11.790887970109505,-76.70985516233398,0
-12.32721084534996,-77.22314894564886,250
-12.310923027760172,-76.52289827972706,394
-12.433648404211706,-76.57959121899354,678
-11.963207038007052,-77.15358532067297,136
-12.11468960414284,-77.29325881372651,628
-12.410903747971663,-77.25227844315422,1424
-12.718677652779101,-76.65300649590931,226
-12.996406569871816,-77.23857447852811,162
-12.862974438037497,-76.67748311323251,969
